error_type,fold,source_file,doi,title,abstract,label,prediction,score,source
False Positive,1,fold_1_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1130/g34829.1,High-flying diatoms: Widespread dispersal of microorganisms in an explosive volcanic eruption,,0,1,0.96646136,openalex
False Positive,1,fold_1_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.2110/palo.2013.083,"PRESERVATION POTENTIAL OF GECARCINID LAND CRABS (DECAPODA, BRACHYURA, GECARCINIDAE) FROM SAN SALVADOR",,0,1,0.97771925,openalex
False Positive,1,fold_1_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.3354/esr00832,Mid-summer abundance estimates of fin whales Balaenoptera physalus around the South Orkney Islands and Elephant Island,"ESR Endangered Species Research Contact the journal Facebook Twitter RSS Mailing List Subscribe to our mailing list via Mailchimp HomeLatest VolumeAbout the JournalEditorsSpecials ESR 32:515-524 (2017) - DOI: https://doi.org/10.3354/esr00832 Mid-summer abundance estimates of fin whales Balaenoptera physalus around the South Orkney Islands and Elephant Island Sacha Viquerat, Helena Herr* Institute for Terrestrial and Aquatic Wildlife Research, University of Veterinary Medicine Hannover, Foundation, 25761 Büsum, Germany *Corresponding author: helena.herr@tiho-hannover.de ABSTRACT: A line-transect distance sampling survey for fin whales Balaenoptera physalus was conducted around Elephant Island and the South Orkney Islands on board a CCAMLR fishing survey for fin fish in January and February 2016. Collected data were used for model-based abundance estimates of fin whales in 2 strata. The minimum average (± SE) density of fin whales was estimated at 0.0268 ± 0.0183 ind. km-2 in a 19750 km2 area around Elephant Island, resulting in a minimum abundance estimate of 528 ± 362 fin whales. In a 13550 km2 area around the South Orkney Islands, we estimated a minimum density of 0.0588 ± 0.0381 ind. km-2 and a minimum abundance of 796 ± 516 ind. The results of this study confirm a westerly extension of a recently described high-density area for fin whales in the West Antarctic Peninsula region. In the light of increasing krill fisheries in the local region, we suggest this area for further studies to assess the potential for conflict between recovering whale populations and emerging industrial interests. KEY WORDS: West Antarctic Peninsula · Southern Ocean · Population status · Baleen whales Full text in pdf format PreviousNextCite this article as: Viquerat S, Herr H (2017) Mid-summer abundance estimates of fin whales Balaenoptera physalus around the South Orkney Islands and Elephant Island. Endang Species Res 32:515-524. https://doi.org/10.3354/esr00832 Export citation RSS - Facebook - Tweet - linkedIn Cited by Published in ESR Vol. 32. Online publication date: June 15, 2017 Print ISSN: 1863-5407; Online ISSN: 1613-4796 Copyright © 2017 Inter-Research.",0,1,0.96293706,openalex
False Positive,1,fold_1_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.15273/pnsis.v42i2.3600,ANNOTATED LIST OF THE MAMMALS OF NOVA SCOTIA,"The latest taxonomic, distributional, habitat and conservation status information is presented for a total of 91 species of marine and terrestrial mammals presently or historically known from Nova Scotia. Four of them are extirpated and one is extinct. Of the 86 remaining species 51 are terrestrial (46 native, 5 introduced). The terrestrial mammals include 9 species of Insectivora, 6 (+ one tentative) of Chiroptera, one Primate, 12 Carnivora, 1 Perrissodactyla, 3 Artiodactyla, 19 Rodentia and 1 Lagomorpha. Native species include Boreal, Transition Zone and Austral elements, the result of Nova Scotia’s mid-latitude position on the continental coast.The 32 recorded marine species include 6 Carnivora (5 seals, walrus) and 26 Cetacea: Delphinidae (10 species), Phocoenidae (1), Monodontidae (1), Kogiidae (2), Physeteridae (1), Ziphiidae (4), Eschrichtiidae (1, extirpated), Balaenopteridae (5) and Balaenidae (1).Since 1971 four small mammal species (Sorex gaspensis, S. dispar, Glaucomys volans and Microtus chrotorrhinus) have been added to the provincial fauna, as a result of the first systematic and intensive sampling ever done in Nova Scotia. All are disjunct and three of them are restricted to forested talus habitats in the Cobequid Mts. or the Cape Breton Highlands. With the two disjunct species already known (Sorex arcticus maritimensis and Peromyscus leucopus caudatus), there are 6 disjunct mammals in the province, comprising 14.3 % of native non-volant terrestrial mammals, 33 % of insectivores and 18.8 % of native rodents. Two of them (Sorex gaspensis and Microtus chrotorrhinus) occur only on Cape Breton Island. No other area of similar size north of Mexico has a comparable proportion of disjunct mammals.Cape Breton Island historically has had a depauperate mammal fauna, lacking 8 species that were present on the adjacent mainland. The building of the connecting Canso Causeway in 1953-55 had a major zoogeographic impact, as it caused the western third of the strait to freeze over in winter and allowed the invasion and establishment of four large mammal species (Canis latrans, Procyon lotor, Mephitis mephitis and Lynx rufus).Le document présente l’information la plus récente sur la taxonomie, la répartition, l’habitat et la situation de 91 espèces de mammifères marins et terrestres qui vivent actuellement ou ont déjà vécu en Nouvelle-Écosse. Quatre d’entre elles ont disparu et une est éteinte. Sur les 86 autres espèces, 51 sont terrestres (46 espèces indigènes et 5 espèces introduites). Les mammifères terrestres comprennent 9 Insectivora, 6 (+ une espèce provisoire) Chiroptera, un Primate, 12 Carnivora, un Perrissodactyla, 3 Artiodactyla, 19 Rodentia et un Lagomorpha. La Nouvelle-Écosse étant située à une latitude moyenne sur la côte continentale, les espèces indigènes qui y vivent sont des éléments de la zone boréale, de la zone de transition et de la zone australe.Parmi les 32 espèces marines signalées, on compte 6 Carnivora important a (5 phoques et le morse) et 26 Cetacea: Delphinidae (10 espèces), Phocoenidae (1), Monodontidae (1), Kogiidae (2), Physeteridae (1), Ziphiidae (4), Eschrichtiidae (1, disparue), Balaenopteridae (5) et Balaenidae (1).Depuis 1971, à la suite du premier échantillonnage systématique et intensif mené en Nouvelle-Écosse, quatre espèces de petits mammifères (Sorex gaspensis, S. dispar, Glaucomys volans et Microtus chrotorrhinus) se sont ajoutées aux espèces fauniques de la province. Ce sont toutes des espèces disjointes, et trois d’entre elles sont confinées aux talus d’éboulis boisés des monts Cobequid ou des hautes-terres du Cap-Breton. Si on inclut les deux espèces disjointes déjà connues (Sorex arcticus maritimensis et Peromyscus leucopus caudatus), il existe 6 espèces disjointes de mammifères dans la province, qui représentent 14,3 % des mammifères terrestres indigènes qui ne volent pas, 33 % des Insectivores et 18,8 % des Rongeurs indigènes. Deux d’entre elles (Sorex gaspensis et Microtus chrotorrhinus) ne sont présentes que dans l’île du Cap-Breton. Au nord du Mexique, aucune autre région de taille semblable n’a une telle proportion d’espèces disjointes de mammifères.Dans le passé, l’île du Cap-Breton renfermait relativement peu de mammifères : on y trouvait 8 espèces de moins que dans la partie continentale de la Nouvelle-Écosse. La construction de la levée de Canso en 1953-1955 a eu un impact important zoogéographique du fait que, depuis, le tiers ouest du détroit gèle durant l’hiver, ce qui a permis à quatre espèces de gros mammifères (Canis latrans, Procyon lotor, Mephitis mephitis et Lynx rufus) de gagner l’île et de s’y établir.",0,1,0.99408853,openalex
False Positive,1,fold_1_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1111/j.1523-1739.2007.00729.x,Carnivore Repatriation and Holarctic Prey: Narrowing the Deficit in Ecological Effectiveness,,0,1,0.9522279,openalex
False Positive,1,fold_1_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.7717/peerj.297,"The invasive New Guinea flatworm<i>Platydemus manokwari</i>in France, the first record for Europe: time for action is now","Non-indigenous terrestrial flatworms (Platyhelminthes) have been recorded in thirteen European countries. They include Bipalium kewense and Dolichoplana striata that are largely restricted to hothouses and may be regarded as non-invasive species. In addition there are species from the southern hemisphere such as the invasive New Zealand flatworm Arthurdendyus triangulatus in the United Kingdom, Eire and the Faroe Islands, the Australian flatworm Australoplana sanguinea alba in Eire and the United Kingdom, and the Australian Blue Garden flatworm Caenoplana coerulea in France, Menorca and the United Kingdom. The United Kingdom has some twelve or more non-indigenous species most of which are Australian and New Zealand species. These species may move to an invasive stage when optimum environmental and other conditions occur, and the flatworms then have the potential to cause economic or environmental harm. In this paper, we report the identification (from morphology and molecular analysis of COI sequences) of non-indigenous terrestrial flatworms found in a hothouse in Caen (France) as the New Guinea flatworm Platydemus manokwari de Beauchamp, 1963 (Platyhelminthes, Continenticola, Geoplanidae, Rhynchodeminae). Platydemus manokwari is among the ""100 World's Worst Invader Alien Species"". Lists of World geographic records, prey in the field and prey in laboratories of P. manokwari are provided. This species is considered a threat to native snails wherever it is introduced. The recent discovery of P. manokwari in France represents a significant extension of distribution of this Invasive Alien Species from the Indo-Pacific region to Europe. If it escaped the hothouse, the flatworm might survive winters and become established in temperate countries. The existence of this species in France requires an early warning of this incursion to State and European Union authorities, followed by the eradication of the flatworm in its locality, tightening of internal quarantine measures to prevent further spread of the flatworm to and from this site, identifying if possible the likely primary source of the flatworm, and tracing other possible incursions that may have resulted from accidental dispersal of plants and soil from the site.",0,1,0.9935627,openalex
False Positive,1,fold_1_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.37828/em.2016.7.21,SUBTERRANEAN FAUNA FROM SIBERIA AND RUSSIAN FAR EAST,"Description of the main karstic regions of Siberia and Far East, and the most important caves. Survey of the subterranean species collected in caves, springs, hyporheic and MSSh. Relationship with the climate and glacial paleoclimatic periods to explain the paucity of the terrestrial fauna of Siberia. Persistence of some aquatic stygobionts (Crustacea), and richness of the subterranean fauna of the Far East, particularily in the Sikhote-Alin. The Crutaceans of the eastern part of the Ussury basin and Sakhalin Island have relationship with the Japanese and Korean fauna.",0,1,0.9582787,openalex
False Positive,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,10.1046/j.1365-2699.2001.00548.x,"Biogeographic relationships of the Galapagos terrestrial biota: Parsimony analyses of endemicity based on reptiles, land birds and Scalesia land plants","Aim: The aim of this work is to provide a parsimony analysis of the Galapagos terrestrial vertebrates to understand their origin and relationships within the archipelago and to the American continents. Location: The Galapagos archipelago is located 1000 km off the western coast of Ecuador. It is formed by 13 large islands (greater than 10 km 2), six smaller islands and over 40 islets that have official names. Other small rocks and islets remain unnamed. The archipelago straddles the equator at the 90th meridian west. Methods: Lists of the living reptilian, land bird species and genera and Scalesia land plant species were compiled from various published and online works. Parsimony Analysis of Endemicity (PAE) was used to find the most parsimonious cladograms depicting the biogeographic relationships of Galapagos to the American continents and the intra-archipelago ones. Analyses of species richness vs. island extents, species sharing vs. distance between islands, and species sharing vs. island extents were performed to assess the distribution patterns of the analysed vertebrates. Results: Genus distribution-based PAE results suggest that Galapagos archipelago was settled by South American reptiles. The Galapagos islands cluster with Ecuador, Chile and Peru. A large American clade including Meso-America, USA, Mexico and Colombia is supported by this work too. Sister group relationships between the Galapagos-western South American clade and the large American clade are not defined. Species distribution-based PAE results are not able to place the Galapagos into any clade. PAE intraarchipelago output shows that large islands cluster together, very small islands are placed with lesser confidence because of ecological noise explained by the analyses of species richness vs. extent, shared species vs. distance between islands, and shared species vs. extent relationships. This distribution-based work supports previously published phylogeny-based biogeographic analyses and corroborates them with an independent evidence. Two competing colonization models of the archipelago are discussed.",0,1,0.9950132,negatives
False Positive,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1186/s13750-018-0134-2,Absence of evidence for the conservation outcomes of systematic conservation planning around the globe: a systematic map,"Abstract Background Systematic conservation planning is a discipline concerned with the prioritisation of resources for biodiversity conservation and is often used in the design or assessment of terrestrial and marine protected area networks. Despite being an evidence-based discipline, to date there has been no comprehensive review of the outcomes of systematic conservation plans and assessments of the relative effectiveness of applications in different contexts. To address this fundamental gap in knowledge, our primary research question was: what is the extent, distribution and robustness of evidence on conservation outcomes of systematic conservation planning around the globe? Methods A systematic mapping exercise was undertaken using standardised search terms across 29 sources, including publication databases, online repositories and a wide range of grey literature sources. The review team screened articles recursively, first by title only, then abstract and finally by full-text, using inclusion criteria related to systematic conservation plans conducted at sub-global scales and reported on since 1983. We sought studies that reported outcomes relating to natural, human, social, financial or institutional outcomes and which employed robust evaluation study designs. The following information was extracted from included studies: bibliographic details, background information including location of study and broad objectives of the plan, study design, reported outcomes and context. Results Of the approximately 10,000 unique articles returned through our searches, 1209 were included for full-text screening and 43 studies reported outcomes of conservation planning interventions. However, only three studies involved the use of evaluation study designs which are suitably rigorous for inclusion, according to best-practice guidelines. The three included studies were undertaken in the Gulf of California (Mexico), Réunion Island, and The Nature Conservancy’s landholdings across the USA. The studies varied widely in context, purpose and outcomes. Study designs were non-experimental or qualitative, and involved use of spatial landholdings over time, stakeholder surveys and modelling of alternative planning scenarios. Conclusion Rigorous evaluations of systematic conservation plans are currently not published in academic journals or made publicly available elsewhere. Despite frequent claims relating to positive implications and outcomes of these planning activities, we show that evaluations are probably rarely conducted. This finding does not imply systematic conservation planning is not effective but highlights a significant gap in our understanding of how, when and why it may or may not be effective. Our results also corroborate claims that the literature on systematic conservation planning is dominated by methodological studies, rather than those that focus on implementation and outcomes, and support the case that this is a problematic imbalance in the literature. We emphasise the need for academics and practitioners to publish the outcomes of systematic conservation planning exercises and to consider employing robust evaluation methodologies when reporting project outcomes. Adequate reporting of outcomes will in turn enable transparency and accountability between institutions and funding bodies as well as improving the science and practice of conservation planning.",0,1,0.8906916,openalex
False Positive,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,10.1016/j.agee.2023.108476,"Functional structure and interactions within communities composed of cover crops and spontaneous species, along a cropping practices gradient","Inclusion of a cover crop is an interesting way to diversify cropping systems and support ecosystem functions and services impaired by intensified monocultures. However, pure covers are hard to obtain without substantial management, and mixed covers—wherein some spontaneous species coexist with sown cover crops—seem to be a good alternative. Greater insight into factors influencing the composition and density of the spontaneous plant community is needed to achieve relatively good control of the performances of this mixed cover. Here we addressed two questions: 1) How does the functional structure of communities with a highly competitive sown cover crop and/or high initial species diversity differ from the functional structure of communities with the opposite characteristics? 2) Can aboveground species traits explain interactions between cover crops and spontaneous species present in the same community? In a fallowed field in Guadeloupe (West French Indies), we studied communities composed of one sown cover crop species and spontaneous species growing simultaneously in the plot. The study was conducted along two unrelated experimentally-devised gradients resulting from cropping practices: a competitivity gradient of a sown cover crop species and an initial species diversity gradient resulting from an initial soil perturbation induced by the false seedbed technique. These factors (soil tillage modality before cover crop sowing and cover crop species identity) were combined in a split-plot design. Seven and twelve months after cover crop sowing, community species densities and biomasses were assessed. Leaf trait values of the 12 most present species were measured at flowering to describe the functional structure of the community using the community weighted trait means and variances, and a functional diversity index. Our results showed high functional divergence in communities with highly competitive cover crops, which suggests differentiation of functional niches between species, but no clear differences in communities with high and low initial species diversity. We also showed that the studied species were positioned along a gradient from acquisitive to conservative strategies of resource capture and use according to their leaf trait values, regardless of their type (cover crops or spontaneous species), and that cover crop species had higher trait values related to size than spontaneous species. Finally, we demonstrated that interactions between cover crops and spontaneous species could be better explained by the cover crop dynamic height or community biomasses than by the measured aboveground functional traits and that the plant growth habit had a central role. This study shed light on interactions between sown cover crops and spontaneous species, which are pivotal to the design of diversified cropping systems. © 2023 Elsevier B.V.",0,1,0.84545296,negatives
False Positive,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.3354/meps12058,Invertebrate communities on historical shipwrecks in the western Atlantic: relation to islands,"MEPS Marine Ecology Progress Series Contact the journal Facebook Twitter RSS Mailing List Subscribe to our mailing list via Mailchimp HomeLatest VolumeAbout the JournalEditorsTheme Sections MEPS 566:17-29 (2017) - DOI: https://doi.org/10.3354/meps12058 Invertebrate communities on historical shipwrecks in the western Atlantic: relation to islands Kirstin S. Meyer1,4,*, Sandra D. Brooke2, Andrew K. Sweetman3, Maya Wolf1, Craig M. Young1 1Oregon Institute of Marine Biology, Charleston, OR 97420, USA 2Florida State University Coastal and Marine Laboratory, St. Teresa, FL 32358, USA 3The Lyell Centre for Earth and Marine Science and Technology, Heriot Watt University, Edinburgh EH14 4AP, UK 4Present address: Woods Hole Oceanographic Institution, Woods Hole, MA 02543, USA *Corresponding author: kimeyer@alumni.nmu.edu ABSTRACT: Shipwrecks can be considered island-like habitats on the seafloor. We investigated the fauna of 8 historical shipwrecks off the US east coast to assess whether species distribution patterns on the shipwrecks fit models from classical island theory. Invertebrates on the shipwrecks included both sessile (sponges, anemones, hydroids) and motile (crustaceans, echinoderms) species. Invertebrate communities were significantly different among wrecks. The size and distance between wrecks influenced the biotic communities, much like on terrestrial islands. However, while wreck size influenced species richness (alpha diversity), distance to the nearest wreck influenced community composition (beta diversity). Alpha and beta diversity on the shipwrecks were thus influenced by different abiotic factors. We found no evidence of either nested patterns or non-random co-occurrence of morphotypes, suggesting that the taxa on a given shipwreck were randomly selected from the available taxon pool. Species present on the shipwrecks generally had 1 of 2 reproductive modes: most motile or solitary sessile species had long-duration planktotrophic larvae, while most encrusting or colonial sessile species had short-duration lecithotrophic larvae and underwent asexual reproduction by budding as adults. Short-duration larvae may recruit to their natal shipwreck, allowing them to build up dense populations and dominate the wreck surfaces. A high degree of dominance was indeed observed on the wrecks, with up to 80% of the fauna being accounted for by the most common species alone. By comparing the shipwreck communities to known patterns of succession in shallow water, we hypothesize that the shipwrecks are in a stage of mid-succession. KEY WORDS: Island biogeography · Assembly rules · Artificial reef · Succession · Benthic fauna · Continental shelf · Remotely operated vehicle · Video analysis Full text in pdf format PreviousNextCite this article as: Meyer KS, Brooke SD, Sweetman AK, Wolf M, Young CM (2017) Invertebrate communities on historical shipwrecks in the western Atlantic: relation to islands. Mar Ecol Prog Ser 566:17-29. https://doi.org/10.3354/meps12058 Export citation RSS - Facebook - Tweet - linkedIn Cited by Published in MEPS Vol. 566. Online publication date: February 27, 2017 Print ISSN: 0171-8630; Online ISSN: 1616-1599 Copyright © 2017 Inter-Research.",0,1,0.9721319,openalex
False Positive,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,10.1111/brv.12933,Aliens in caves: the global dimension of biological invasions in subterranean ecosystems,"Alien species are a significant threat to natural ecosystems and human economies. Despite global efforts to address this challenge, the documented number of alien species is rapidly increasing worldwide. However, the magnitude of the impact of alien species may vary significantly across habitats. For example, some habitats are naturally less prone to biological invasions due to stringent abiotic and biotic characteristics, selecting for a limited number of introduced species possessing traits closely related to the native organisms. Subterranean ecosystems are quintessential examples of habitats with strong environmental filters (e.g. lack of light and scarcity of food), driving convergent adaptations in species that have successfully adapted to life in darkness. Despite these stringent environmental constraints, the number of records of alien species in subterranean ecosystems has increased in recent decades, but the relevant literature remains largely fragmented and mostly anecdotal. Therefore, even though caves are generally considered very fragile ecosystems, their susceptibility to impacts by alien species remains untested other than for some very specific cases. We provide the first systematic literature survey to synthesise available knowledge on alien species in subterranean ecosystems globally. This review is supported by a database summarising the available literature, aiming to identify gaps in the distribution and spread of alien invertebrate species in subterranean habitats, and laying the foundations for future management practices and interventions. First, we quantitatively assessed the current knowledge of alien species in subterranean ecosystems to shed light on broader questions about taxonomic biases, geographical patterns, modes of dispersal, pathways for introductions and potential impacts. Secondly, we collected species-specific traits for each recorded alien species and tested whether subterranean habitats act as ecological filters for their establishment, favouring organisms with pre-adaptive traits suitable for subterranean life. We found information on the presence of 246 subterranean alien species belonging to 18 different classes. The dominant alien species were invertebrates, especially insects and arachnids. Most species were reported in terrestrial subterranean habitats from all continents except Antarctica. Palaearctic and Nearctic biogeographic regions represented the main source of alien species. The main routes of introductions into the recipient country are linked to commercial activities (84.3% of cases for which there was information available). Negative impacts have been documented for a small number of case studies (22.7%), mostly related to increased competition with native species. For a limited number of case studies (6.1%), management strategies were reported but the effectiveness of these interventions has rarely been quantified. Accordingly, information on costs is very limited. Approximately half of the species in our database can be considered established in subterranean habitats. According to our results, the presence of suitable traits grants access to the stringent environmental filter posed by subterranean environments, facilitating establishment in the new habitat. We recommend that future studies deepen the understanding of invasiveness into subterranean habitats, raising public and scientific community awareness of preserving these fragile ecosystems.",0,1,0.9483886,negatives
False Positive,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,10.1111/ddi.13381,Invasion disharmony in the global biogeography of native and non-native beetle species,"Aim: The concept of “island disharmony” has been widely applied to describe the systematic over- and under-representation of taxa on islands compared to mainland regions. Here, we explore an extension of that concept to biological invasions. We compare biogeographical patterns in native and non-native beetle (Coleoptera) assemblages from around the world to test whether beetle invasions represent a random sample of species or whether some families are more prone to invade than others. Location: Global. Methods: Numbers of non-native beetle species established in ten regions worldwide were compared with the land area of each region. The distribution of species among families was compared with the distribution among families for all species native to the same region and with the distribution among families for the global pool of all known beetle species. Ordination analysis was used to characterize differences among native and non-native assemblages based upon the distribution of species among families. Results: We report a total of 1,967 non-native beetle species across all ten regions, and a classic log–log relationship between numbers of species per region and land area though relationships are generally stronger for native assemblages. Some families (e.g., Dermestidae and Bostrichidae) are over-represented and others (e.g., Carabidae, Scarabaeidae and Buprestidae) are under-represented in non-native assemblages. The distribution of species among families is generally similar among native assemblages with greatest similarities among nearby regions. In contrast, non-native species assemblages are more similar to each other than to native species assemblages. Main conclusions: Certain families are over-represented, and others are under-represented in non-native beetle assemblages compared to native assemblages, indicating “invasion disharmony” in the global representation of beetle families. Similarities in composition among non-native assemblages may reflect unobserved associations with invasion pathways and life-history traits that shape invasion success of different insect groups. © 2021 Her Majesty the Queen in Right of Canada. Diversity and Distributions published by John Wiley & Sons Ltd. Reproduced with the permission of the Minister of Natural Resources. This article has been contributed to by US Government employees and their work is in the public domain in the USA.",0,1,0.99593544,negatives
False Positive,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,10.3749/canmin.1400086,Mineral ecology: Chance and necessity in the mineral diversity of terrestrial planets,"Four factors contribute to the roles played by chance and necessity in determining mineral distribution and diversity at or near the surfaces of terrestrial planets: (1) crystal chemical characteristics; (2) mineral stability ranges; (3) the probability of occurrence for rare minerals; and (4) stellar and planetary stoichiometries in extrasolar systems. The most abundant elements generally have the largest numbers of mineral species, as modeled by relationships for Earth's upper continental crust (E) and the Moon (M), respectively: Log(NE) = 0:22 Log(CE) + 1:70 (R2 = 0:34)(4861 minerals; 72 elements) Log(NM) = 0:19 Log(CM) + 0:23 (R2 = 0:68)(63 minerals; 24 elements); where C is an element's abundance in ppm and N is the number of mineral species in which that element is essential. Several elements that plot significantly below the trend for Earth's upper continental crust (e.g., Ga, Hf, and Rb) mimic other more abundant elements and thus are less likely to form their own species. Other elements (e.g., Ag, As, Cu, Pb, S, and U) plot significantly above the trend, which we attribute to their unique crystal chemical affinities, multiple coordination and oxidation states, their extreme concentration in some ore-forming fluids, and/or frequent occurrence with a variety of other rare elements-all factors that increase the diversity of mineral species incorporating these elements. The corresponding diagram for the Moon shows a tighter fit, most likely because none of these elements, except Cu and S, are essential constituents in lunar minerals. Given the similar slopes for Earth and the Moon, we suggest that the increase in mineral diversity with element abundance is a deterministic aspect of planetary mineral diversity. Though based on a limited number of collecting sites, the Moon's observed mineralogical diversity could be close to the minimum for a rocky planet or moon comparable in size - A baseline against which diversity of other terrestrial planets and moons having radii in the same range as Earth and its Moon can be measured. Mineral-forming processes on the Moon are limited to igneous activity, meteor impacts, and the solar wind-processes that could affect any planet or moon. By contrast, other terrestrial planets and moons have been subjected to more varied physical, chemical, and (in the case of Earth) biological processes that can increase mineral diversity in both deterministic and stochastic ways. Total mineral diversity for different elements is not appreciably influenced by the relative stabilities of individual phases, e.g., the broad pressure-temperature-composition stability ranges of cinnabar (HgS) and zircon (ZrSiO4) do not significantly diminish the diversity of Hg or Zr minerals. Moreover, the significant expansion of near-surface redox conditions on Earth through the evolution of microbial oxygenic photosynthesis tripled the available composition space of Earth's near-surface environment, and resulted in a corresponding tripling of mineral diversity subsequent to atmospheric oxidation. Of 4933 approved mineral species, 34% are known from only one or two localities, and more than half are known from five or fewer localities. Statistical analysis of this frequency distribution suggests that thousands of other plausible rare mineral species await discovery or could have occurred at some point in Earth's history, only to be subsequently lost by burial, erosion, or subduction-i.e., much of Earth's mineral diversity associated with rare species results from stochastic processes. Measurements of stellar stoichiometry reveal that stars can differ significantly from the Sun in relative abundances of rock-forming elements, which implies that bulk compositions of some extrasolar Earth-like planets likely differ significantly from those of Earth, particularly if the fractionation processes in evolving stellar nebulas and planetary differentiation are factored in. Comparison of Earth's upper continental crust and the Moon shows that differences in element ratios are reflected in ratios of mineral species containing these elements. In summary, although deterministic factors control the distribution of the most common rock-forming minerals in Earth's upper continental crust and on the Moon, stochastic processes play a significant role in the diversity of less common minerals. Were Earth's history to be replayed, and thousands of mineral species discovered and characterized anew, it is probable that many of those minerals would differ from species known today.",0,1,0.79751855,negatives
False Positive,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,10.1111/j.1466-8238.2012.00787.x,How well do we know species richness in a well-known continent? Temporal patterns of endemic and widespread species descriptions in the European fauna,"Aim To analyse if the historical species description process in 10 animal groups differed among widespread and endemic species and to evaluate whether our current knowledge about the diversity of these groups is complete. Location Sixty-nine terrestrial regions (countries, large islands, archipelagos) covering all of Europe. Methods Based on data from the Fauna Europaea project, we reconstructed the description histories of four vertebrate groups (amphibians, fish, mammals, reptiles) and six well-studied invertebrate groups (butterflies, grasshoppers, ground beetles, snails, spiders, true bugs) living in terrestrial and freshwater environments. We used accelerated failure time models to test for a possible delay of endemic species detection and to provide conservative estimates of the as yet undescribed proportions of the existing diversity. Results Our data set includes 24,092 species, of which 7202 (30%) are endemic to one Fauna Europaea region. Species descriptions over time follow different trajectories for endemic and widespread species, with endemic species being described 79 years later than widespread ones, on average. Rates of widespread species descriptions have been low throughout the 20th century despite increasing numbers of active taxonomists, and models indicate that only a minor fraction of extant species is unknown (0.43%). By contrast, endemic species accumulation curves do not seem to have levelled off yet. Conservative model predictions suggest that up to 19% of the existing endemic diversity still awaits description in some taxonomic groups. Conclusions Our results suggest that even for well-studied groups in the world's biogeographically best-known continent, scientific knowledge of species richness is far from complete and is biased towards widespread species. Research and conservation priorities may thus be misdirected, as, for example, regions with high numbers of as yet unrecognized endemics may not be adequately considered when setting conservation priorities. This is particularly problematic as their mostly small populations make endemic species especially vulnerable to human-induced pressures.",0,1,0.99632686,negatives
False Positive,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1080/00173139109431994,Aerobiology and colonization in Antarctica — the BIOTAS Programme,"Abstract Little is known about the aerial transport of microbes, plants and animals into and between Antarctic terrestrial and freshwater habitats. Isolation by the circumpolar Southern Ocean restricts propagules to three main groups: 1) those capable of prolonged survival in the air, 2) those carried by animal vectors, especially Man, and 3) those of marine origin. Diverse ice-free areas available for colonization include: isolated islands with receding ice sheets (e.g., Signy Island), maritime geothermal areas (e.g., Deception Island), and high altitude gcothermal areas on continental volcanoes (e.g., Mt. Erebus). Propagule abundance and diversity are low in Antarctica. Chance affects colonization success because the potential and viability of a propagule must match a favourable habitat for settlement, with adequate time for establishment before conditions become unfavourable. Aerobiological studies of the whole Antarctic region require international co-operation. The Scientific Committee on Antarctic Research (SCAR) Biological Investigations of Terrestrial Antarctic Systems (BIOTAS) research network has identified aerobiology as a major component of its International Research Programme. Aerobiology will be ground-, ship- and aircraft-based. To meet the requirements of an intrinsically sparse, diverse Antarctic aerobiota, the British Antarctic Survey is developing a new particle sampler for remote field use.",0,1,0.7685546,openalex
False Positive,2,fold_2_roberta-base_BCE_with_title_run-0_opt_neg-500,https://doi.org/10.1080/00288230809510442,Improving the economic and environmental performance of a New Zealand hill country farm catchment: 1. Goal development and assessment of current performance,,0,1,0.99639773,openalex
